Date,Min,Max,Rain,Rad
2012/10/12,9.6,12,4.3,7.5
2012/10/13,4.2,19.6,2.3,11.2
2012/10/14,10.7,16.6,0.2,10.7
2012/10/15,8.4,12.7,0,7.1
2012/10/16,6.3,16.2,16.5,9.8
2012/10/17,10.2,16.8,0,6.8
2012/10/18,13.5,13.5,17.6,3.9
2012/10/19,11.5,13.5,1.9,3.1
2012/10/20,2.7,13.6,20.2,3.3
2012/10/21,7.8,13.2,15.5,1.9
2012/10/22,11,12.6,10.9,1.7
2012/10/23,10.4,10.6,9.4,7.2
2012/10/24,5.6,16.1,0,6.8
2012/10/25,2.5,9.3,0,8
2012/10/26,5.3,9.6,2,1.4
2012/10/27,10.3,12.3,0,4.2
2012/10/28,-1.7,14.6,0,4.4
2012/10/29,1.6,16.5,10.8,6.7
2012/10/30,3.7,8.9,0,7
2012/10/31,6.2,16.5,5.7,3.6
2012/11/1,1.5,16.8,0,3.9
2012/11/2,6.1,11,3.5,1.3
2012/11/3,8.2,10.2,1.1,7
2012/11/4,3.8,13.3,6.7,3.5
2012/11/5,7.7,12,9.2,7.3
2012/11/6,3.1,12.4,0.8,2.3
2012/11/7,5.8,11.7,3.1,5.5
2012/11/8,-0.2,13.7,0,1.8
2012/11/9,5.9,13.5,1.8,2.4
2012/11/10,6.4,7.3,0,5.1
2012/11/11,5,7,0.3,2.8
2012/11/12,5.9,7.9,0,3.2
2012/11/13,2,11.3,1.4,1.9
2012/11/14,0.3,6.4,0.6,2.5
2012/11/15,0.1,9,0.3,3.8
2012/11/16,6.9,11.9,0.1,3.1
2012/11/17,10,12,0,2.9
2012/11/18,8.3,12.1,0.1,2.8
2012/11/19,0.4,10.3,0.1,1.8
2012/11/20,8.2,13.3,0.5,4.1
2012/11/21,1.6,14.2,0.1,3.6
2012/11/22,2.7,11.3,8.5,3
2012/11/23,2.9,4.9,0,3.3
2012/11/24,9.1,12.5,0.2,4.8
2012/11/25,6.1,8.1,10.1,4
2012/11/26,10.8,11.9,6.9,1.3
2012/11/27,1.2,12.3,0.1,2.4
2012/11/28,2.5,15.2,0,4.2
2012/11/29,1.8,1.8,0.1,1.5
2012/11/30,2.5,13.8,6.7,3
2012/12/1,5.6,12.8,8.2,1.7
2012/12/2,4.8,12.8,13.7,1.4
2012/12/3,5.3,7.4,4.8,0.7
2012/12/4,2.2,7.8,0,4
2012/12/5,2.7,5.6,4.6,1.1
2012/12/6,5.9,7.7,4.8,0.9
2012/12/7,-3.5,13.2,0,0.7
2012/12/8,5.8,5.8,0,1.5
2012/12/9,5.9,11.8,0.3,0.8
2012/12/10,-2.9,5.2,7.8,0.7
2012/12/11,0.6,0.9,0,2.7
2012/12/12,2.1,12.6,0,3.2
2012/12/13,-2.6,7.5,0,1.1
2012/12/14,7.6,8.7,5.9,0.6
2012/12/15,-2.4,-0.4,5.3,0.8
2012/12/16,8.4,10.8,0.7,0.9
2012/12/17,2.8,10.2,1.1,3.6
2012/12/18,-0.1,4.7,5.6,1.7
2012/12/19,0.4,6.1,7.9,0.8
2012/12/20,1.2,3.2,0.2,0.8
2012/12/21,3.1,5.1,0,0.8
2012/12/22,8,12.7,4.5,1.4
2012/12/23,1.2,6.1,0,1.5
2012/12/24,-2.1,3.3,0,0.8
2012/12/25,3.1,3.2,0,2.5
2012/12/26,8,8.6,0,2
2012/12/27,4.9,6.9,0,2.7
2012/12/28,6.9,11.8,3.2,1.6
2012/12/29,-5.5,6.8,0,4
2012/12/30,6.4,8.4,5.6,0.7
2012/12/31,-8.8,4.2,14.1,3.5
2013/1/1,8.6,10.6,13.8,2.6
2013/1/2,-3.5,2,1.7,3.1
2013/1/3,4.3,7.4,0,2
2013/1/4,0.1,11.3,2.1,0.7
2013/1/5,-0.4,11.9,10.7,3.8
2013/1/6,3.5,7,8.3,3
2013/1/7,3.7,5.7,0,1.2
2013/1/8,1.5,3.5,0,0.7
2013/1/9,-2.2,9.3,8.5,1.4
2013/1/10,5.8,8.9,0.1,3.4
2013/1/11,-2.1,-0.1,4.4,2.2
2013/1/12,4.5,5.4,0.1,4.9
2013/1/13,1.3,12.7,1.4,3
2013/1/14,-0.6,6.7,1.5,2.4
2013/1/15,0.7,10.5,0.1,1.3
2013/1/16,5.3,5.7,8.1,0.8
2013/1/17,1.9,6,0.2,2.5
2013/1/18,-8.5,12,0.1,2.6
2013/1/19,0,1.3,0,2.3
2013/1/20,-0.3,1.7,4.2,1.9
2013/1/21,6.3,9.1,7.2,0.9
2013/1/22,0.8,7.1,1.6,1
2013/1/23,5.6,12.8,0.1,0.9
2013/1/24,0.3,7.2,5.9,2.9
2013/1/25,1.3,4.4,0,3.2
2013/1/26,5,7.4,4.3,2.3
2013/1/27,0.9,9.3,0.2,3.2
2013/1/28,0.6,9.1,0,4.7
2013/1/29,2.4,4.1,0,6.8
2013/1/30,2.8,5.6,0.1,7
2013/1/31,0.1,6.7,0,1.6
2013/2/1,7.5,8.5,1,3.9
2013/2/2,-3.6,13,4,6.5
2013/2/3,-1.4,5.9,0,2.8
2013/2/4,2.5,11.5,1.1,1.8
2013/2/5,4.7,6.7,0,1.7
2013/2/6,-3.4,9.3,4.1,3.8
2013/2/7,2.4,7.9,4.3,1.5
2013/2/8,-1.2,6.5,0,6
2013/2/9,-1.7,9.5,3.2,5.7
2013/2/10,-2.8,8.3,0.1,3.3
2013/2/11,2,17,0,6
2013/2/12,3.4,9,0,2.8
2013/2/13,3.5,5.3,0,8.5
2013/2/14,1.9,10.6,0,8
2013/2/15,-1.2,7.9,0,6.6
2013/2/16,0.4,6.9,0.8,5.2
2013/2/17,1.9,2,0,7.2
2013/2/18,2,13.2,0,7.2
2013/2/19,-4.1,6,0,4.7
2013/2/20,-3.7,-1.7,7.2,2.6
2013/2/21,1.3,13.1,0.2,4.7
2013/2/22,3.7,4.1,0.3,8.3
2013/2/23,-0.5,12.2,4.2,3
2013/2/24,3.9,5.6,0.8,7.4
2013/2/25,-1.2,9.3,0,10
2013/2/26,7.4,7.6,5.4,1.9
2013/2/27,0.5,7.1,0,4.8
2013/2/28,9,11.3,0,6.6
2013/3/1,0.4,7.3,0,4.5
2013/3/2,6.4,10.4,0,5.4
2013/3/3,-3.9,6.8,0,12.4
2013/3/4,-1.8,12.3,0,6.6
2013/3/5,1.4,8.3,0,12.9
2013/3/6,2.8,10.7,6.5,5.2
2013/3/7,1.8,6.8,0,7.8
2013/3/8,6.2,8.2,0.6,5.3
2013/3/9,5.5,11.9,1.5,8.7
2013/3/10,-0.6,5.6,0.5,10.4
2013/3/11,7.1,8.1,1.6,8.9
2013/3/12,4.6,8.5,0.4,5.7
2013/3/13,3.8,14,0,7
2013/3/14,3.7,11.4,0,3.9
2013/3/15,0.6,13.7,3.4,3.1
2013/3/16,0.6,12.1,0,4.5
2013/3/17,-1.8,7.7,0,10.7
2013/3/18,2.2,9,2.1,6.4
2013/3/19,3.9,9.7,1.1,3.8
2013/3/20,0.4,10.6,0,2.7
2013/3/21,3.2,4.1,0,6.1
2013/3/22,1.8,6.6,0.7,6.3
2013/3/23,3.6,10.1,0,9.8
2013/3/24,1.9,8.9,0,9.8
2013/3/25,7.1,9.7,0,16.3
2013/3/26,3.3,11,0,7.8
2013/3/27,5.3,11.5,0,13.3
2013/3/28,2.1,15.4,0,9
2013/3/29,-2.2,14.2,0,8.1
2013/3/30,8.3,17,0,10.1
2013/3/31,3.5,13.2,1.1,12.1
2013/4/1,2.5,6.2,1.4,9
2013/4/2,5.9,15.4,0.3,10
2013/4/3,3.4,11,0.2,14.5
2013/4/4,0.9,8.4,9.7,12.7
2013/4/5,2.3,13.9,0,10
2013/4/6,2.8,12.8,3.7,9.2
2013/4/7,3.8,18.1,1.2,14.6
2013/4/8,3.7,14.3,0,11.6
2013/4/9,3.1,14.2,0,13.5
2013/4/10,2.8,14.5,0,20.7
2013/4/11,5.2,8.3,0,14.6
2013/4/12,-2.8,15.5,0,16.8
2013/4/13,0.4,21.9,0.1,10.3
2013/4/14,7.9,10.5,3.9,4.4
2013/4/15,1.8,17.6,0.2,6.3
2013/4/16,2,14.9,0,11.5
2013/4/17,-0.9,9.9,0,18.9
2013/4/18,10.2,15.9,0,13.1
2013/4/19,4.2,17.2,0,17.8
2013/4/20,4.2,16.2,0,14.2
2013/4/21,6.7,12.2,1.1,4.3
2013/4/22,5.7,10.3,0.4,10.2
2013/4/23,2.1,13.9,0.3,13.7
2013/4/24,8.3,10.1,7,16.5
2013/4/25,2.5,6.7,1.2,11.2
2013/4/26,3.2,12.3,0.8,21.7
2013/4/27,5,12.2,0,17.4
2013/4/28,3.7,24.2,0.1,4.8
2013/4/29,7.6,13.3,1.1,12.1
2013/4/30,4.1,13.4,4.7,6
2013/5/1,8.3,10.2,0,22.9
2013/5/2,7.3,9.9,4.9,5.2
2013/5/3,5.3,13.5,0.1,11.6
2013/5/4,4.6,14.1,0.4,11.8
2013/5/5,8.7,16.4,7.6,9.8
2013/5/6,8.2,22.8,0,20.8
2013/5/7,5.8,12.1,0,10.5
2013/5/8,7.3,15.7,0,22.2
2013/5/9,6.5,11.5,0,11.7
2013/5/10,4.1,21.8,0,26.3
2013/5/11,2.5,21.3,0,17.7
2013/5/12,9.7,19.2,0,12.1
2013/5/13,8.5,17.2,0,23.4
2013/5/14,8.5,17.8,0,16.6
2013/5/15,4.5,18.3,0,15.4
2013/5/16,11.5,17,0,10.5
2013/5/17,5.2,14,0,21
2013/5/18,6.2,13,0,17.5
2013/5/19,12,17.4,1,15.9
2013/5/20,4.9,17.2,1.5,16.4
2013/5/21,10.6,24.5,0,11.2
2013/5/22,12.7,15.5,2.4,6.4
2013/5/23,5.7,20.1,0,16.5
2013/5/24,5.5,16.3,0,12.2
2013/5/25,11.2,22.3,0,15.4
2013/5/26,7.6,13.9,0,21
2013/5/27,7.1,20.1,0,26.2
2013/5/28,5.7,20.2,0,28.2
2013/5/29,5.3,24.9,0,20.1
2013/5/30,8.9,21.4,0,21.4
2013/5/31,10.9,23.6,0,22.8
2013/6/1,7.3,17.8,0,18.4
2013/6/2,7.4,19.4,0,13.7
2013/6/3,9.2,23.5,0,14.2
2013/6/4,6.5,14.5,0,27.4
2013/6/5,11.4,18.1,6.3,16.9
2013/6/6,12.7,19.1,0.4,20.2
2013/6/7,11.3,16.9,0.8,18.6
2013/6/8,14.3,24.6,0,25.2
2013/6/9,14.4,15.7,0,13.2
2013/6/10,11.3,27.7,0,23.5
2013/6/11,6,23.4,0,19.3
2013/6/12,8.2,20.2,3.1,23.4
2013/6/13,10.8,23.8,0,13.3
2013/6/14,11,17,0,19.9
2013/6/15,10.9,17.4,22.6,12
2013/6/16,7.4,21,6.5,18.8
2013/6/17,8.9,14.5,2.8,8.6
2013/6/18,13.9,22.5,5.3,17.9
2013/6/19,8.9,17.7,0.4,19
2013/6/20,12.4,19.2,0,23.9
2013/6/21,12.5,13.9,0,20.2
2013/6/22,9.5,19.8,0.3,12.6
2013/6/23,12.1,21.5,7.6,7.3
2013/6/24,15.3,22.7,5.2,19.8
2013/6/25,8.3,18,2.6,17.2
2013/6/26,12.7,28.4,0,20.1
2013/6/27,13.2,24.7,0,24.2
2013/6/28,12.5,23.2,0,18
2013/6/29,16,21.4,0,27
2013/6/30,10.3,15.8,0,16.5
2013/7/1,13,15.6,4.6,8.6
2013/7/2,12.6,28.6,5.2,5.7
2013/7/3,14.4,22.7,0.3,10.6
2013/7/4,12.5,20.6,0.1,5.6
2013/7/5,14.8,27.6,0,24.6
2013/7/6,11,18.1,0,28.1
2013/7/7,14.5,20.3,0.1,11.4
2013/7/8,9.6,27,0.1,5.3
2013/7/9,12.8,20.4,0.4,14.9
2013/7/10,9.3,17.6,0.2,16.3
2013/7/11,11,21.9,3.7,14.8
2013/7/12,9.6,22.2,1.2,23.4
2013/7/13,10.8,19.7,0.8,4.3
2013/7/14,9.2,19,2.8,13.7
2013/7/15,10.5,23,0,18.1
2013/7/16,13.9,31.2,0.1,15.3
2013/7/17,7.2,22.5,16,15.1
2013/7/18,11.2,20.7,0.7,14
2013/7/19,17,27,0.9,15.6
2013/7/20,7.7,26.2,0,12.5
2013/7/21,13.4,18.2,0.1,14.4
2013/7/22,13.1,21.2,0,18.1
2013/7/23,12.8,21.6,0,21.3
2013/7/24,10.5,23.4,0,23.4
2013/7/25,10.5,28.5,0,25.2
2013/7/26,13.6,25.6,0.6,13.1
2013/7/27,7.5,23.7,1.6,13.8
2013/7/28,9.7,16.8,9.5,20.5
2013/7/29,15.5,20.5,2.6,13.6
2013/7/30,15.7,24.1,0,17.6
2013/7/31,12.1,24.5,0,12.1
2013/8/1,18.3,25.2,0,22.9
2013/8/2,14.4,18.9,0,10.9
2013/8/3,8.2,30.9,0,19.9
2013/8/4,12.7,21.9,0,25.1
2013/8/5,12.9,21.8,0,19.2
2013/8/6,9.4,26.3,0,17.1
2013/8/7,12.4,25.2,0.3,11.1
2013/8/8,11.3,26.7,0.8,12.4
2013/8/9,11.2,17,1.3,10.8
2013/8/10,15.9,21.5,7.9,12.5
2013/8/11,11.2,21.7,0.7,17.1
2013/8/12,9.6,20.8,1.9,17
2013/8/13,18.9,20.2,1.2,10.7
2013/8/14,11.5,19.1,11.7,10.5
2013/8/15,15.2,21.2,0.2,20.6
2013/8/16,14,27.6,0.3,3.5
2013/8/17,12.8,19,3.9,8.8
2013/8/18,11.2,23.3,0,19.1
2013/8/19,15.8,22.5,0,16.9
2013/8/20,9.3,24.2,0.5,3.4
2013/8/21,13.9,24.6,5.2,3.4
2013/8/22,9.2,21.4,0.1,17
2013/8/23,18.6,20,0.6,20.7
2013/8/24,9,25.6,0,4
2013/8/25,16.7,20.7,8.7,9.2
2013/8/26,11.9,24.5,0,10
2013/8/27,12.8,19.3,0,16.4
2013/8/28,16.3,24.3,0,12.7
2013/8/29,12.4,25,0,15.8
2013/8/30,10,27.5,0,10.8
2013/8/31,12.1,17.7,9.7,7
2013/9/1,14.4,19.9,0.2,7.1
2013/9/2,9.3,14.3,3.6,13.2
2013/9/3,8.2,16.4,0.1,3
2013/9/4,12.3,20.9,0,17.1
2013/9/5,12.5,19,2.3,7.4
2013/9/6,8.2,25.2,0,11.7
2013/9/7,13.9,18.8,7.2,16.1
2013/9/8,12,17.8,0,7.4
2013/9/9,14.3,18.6,0,10.3
2013/9/10,10.9,13.6,0.1,6.4
2013/9/11,12.2,16.3,8.9,10.3
2013/9/12,9.2,20.3,0.8,11
2013/9/13,9.7,24.4,23.7,13.7
2013/9/14,6.8,19.4,19.1,10.5
2013/9/15,14.9,18.5,15.5,10.1
2013/9/16,9.5,17.7,0.1,16.3
2013/9/17,12.5,14.5,0.1,13.5
2013/9/18,9.9,19.3,0,9.1
2013/9/19,9.1,19.1,0,9.9
2013/9/20,11.4,20,1.9,13.9
2013/9/21,15.4,19.8,0,9.3
2013/9/22,9.3,24.1,0.6,8.5
2013/9/23,11.7,12.3,0.7,2.4
2013/9/24,10.5,15.9,3.4,6.7
2013/9/25,12.5,19.8,0.1,4.6
2013/9/26,11,11.5,0.2,11.9
2013/9/27,12.8,18.1,1.2,10.5
2013/9/28,10.4,12,20.6,5.6
2013/9/29,11.2,12.7,17.9,12.2
2013/9/30,8.5,18.8,0.8,5.9
2013/10/1,9.6,21.8,0,6.9
2013/10/2,8.7,20.3,0,8.8
2013/10/3,7.4,12.9,0,11
2013/10/4,6.5,11.4,0.2,2.8
2013/10/5,14.8,21.2,0,9.4
2013/10/6,8.5,10.5,0,3.3
2013/10/7,13.7,15.6,0,1.8
2013/10/8,10.2,13.5,0,2.8
2013/10/9,1.4,14.1,0,8
2013/10/10,7.8,15.2,0,11.8
2013/10/11,10.3,15.7,0,8.5
2013/10/12,9.2,16.6,0,11.4
2013/10/13,6.2,11,0,6
2013/10/14,4,11.9,0,8.5
2013/10/15,12.2,16.6,0,6.9
2013/10/16,10.2,16,0.6,5.9
2013/10/17,13.8,18.6,0,1.5
2013/10/18,10.5,15.8,0,5.1
2013/10/19,9.3,11.3,0,4.7
2013/10/20,2.1,16.4,0,8.7
2013/10/21,-0.8,12.2,0.2,4.5
2013/10/22,5.5,19.1,0.1,6.5
2013/10/23,5.9,15.1,0,8.9
2013/10/24,4,14.1,0,9.1
2013/10/25,4.1,12.7,0.2,2.9
2013/10/26,9,11,2.4,3
2013/10/27,4.9,7.3,0,8.7
2013/10/28,3.4,13.3,33.5,2.2
2013/10/29,7.6,11.9,8.9,2.5
2013/10/30,2.4,8.5,2.4,2.5
2013/10/31,7.6,10.3,3.4,4.2
2013/11/1,8.3,9.4,0.1,2.2
2013/11/2,-0.2,8,0,7.8
2013/11/3,-2.3,10.5,0,6.4
2013/11/4,10.9,13.3,3.6,2.4
2013/11/5,6,11.8,0.3,4.4
2013/11/6,1.4,8.5,0,4.4
2013/11/7,8.8,10.8,0.5,6.5
2013/11/8,3.2,9.8,1.2,4.1
2013/11/9,7.8,11.5,0.5,3.8
2013/11/10,4.3,8,5.6,1.6
2013/11/11,-2,8.8,0.1,5.9
2013/11/12,10.1,12.7,0.2,3.5
2013/11/13,6.9,8.9,0,4.8
2013/11/14,8.9,9.6,13.1,1.9
2013/11/15,4,4.7,0,6.1
2013/11/16,2.1,4.1,0,2.1
2013/11/17,0,13.7,0,5.3
2013/11/18,7.9,11.3,0.5,1.7
2013/11/19,3.8,5.8,8.1,1
2013/11/20,5.1,8.8,4.9,4.9
2013/11/21,-0.8,11.3,0,4.2
2013/11/22,7.5,7.8,0,0.8
2013/11/23,4,9.9,0,2
2013/11/24,2.7,6,0,4.4
2013/11/25,-0.7,11.1,0,1.3
2013/11/26,-9,11.3,0.3,1.3
2013/11/27,3,13.1,0.5,1.2
2013/11/28,-0.8,13.8,0.4,4
2013/11/29,6.5,8.5,0,5
2013/11/30,-2.4,13.1,0.1,3.3
2013/12/1,7,9,2.8,0.8
2013/12/2,3.5,8.4,0,1.9
2013/12/3,0.3,8.7,0.4,1.3
2013/12/4,0.2,12.9,0,0.9
2013/12/5,3.1,8.7,0,2.7
2013/12/6,2.8,12.6,7.1,1.9
2013/12/7,3.1,5.1,0.1,3.4
2013/12/8,3.8,13.6,3,1.5
2013/12/9,6.9,8.9,14.9,0.7
2013/12/10,-1,10.1,0,3.1
2013/12/11,1.2,3.9,0,1.1
2013/12/12,5.9,8.5,4.6,0.9
2013/12/13,0,4.2,0,1
2013/12/14,4.2,7.1,1,0.6
2013/12/15,-1,11.4,0.3,0.8
2013/12/16,-3.3,9,0.4,0.6
2013/12/17,3.4,11.4,0.1,0.6
2013/12/18,6.3,8.3,0.3,4.4
2013/12/19,3.9,13.2,0,1.6
2013/12/20,0.7,13.6,0.1,3.5
2013/12/21,-1.1,-0.8,0,3.2
2013/12/22,5.3,7.3,0,4.3
2013/12/23,-1.1,7.5,0.8,0.6
2013/12/24,-0.8,1.9,0,3.1
2013/12/25,0.9,11.1,0,1.8
2013/12/26,1.5,1.5,0,2.9
2013/12/27,-3.1,5.2,0,1.5
2013/12/28,6.3,8.3,0,0.7
2013/12/29,7.9,9.9,12.2,0.7
2013/12/30,-3.4,5.1,6.9,1.1
2013/12/31,3,10.5,0.8,2.5
2014/1/1,-0.9,8,0.1,1.1
2014/1/2,7,11.5,4.7,0.7
2014/1/3,-2.4,2.8,1.6,3.2
2014/1/4,5.4,8.2,0.2,1.3
2014/1/5,6.6,8.8,0.1,0.9
2014/1/6,-0.9,11.1,1.5,3.8
2014/1/7,0.3,7.9,0,4
2014/1/8,-3.4,3.2,0,0.7
2014/1/9,3.6,4.9,0,4
2014/1/10,1.5,10.3,0.1,1
2014/1/11,1.9,6.7,0.2,0.8
2014/1/12,-0.4,9.8,0.5,2.9
2014/1/13,1.8,13,2.8,3.1
2014/1/14,5.7,12.4,0.1,0.8
2014/1/15,-0.3,1,0,3.9
2014/1/16,-4.3,9.4,6.4,3.7
2014/1/17,-1.4,4.7,0,1.7
2014/1/18,3,10,1.1,0.8
2014/1/19,1.9,4.8,0,1.1
2014/1/20,-3.8,9,12.9,1.2
2014/1/21,2.7,6.6,0.1,0.9
2014/1/22,-1.7,8.3,14.8,5.3
2014/1/23,1.3,5,0,2.5
2014/1/24,4.3,4.6,0,2
2014/1/25,6.7,11.5,0,2.1
2014/1/26,-1.3,4.5,0,6.1
2014/1/27,4.6,6.6,0.1,4.9
2014/1/28,4.8,6.8,0,3.1
2014/1/29,5.2,10.9,9.1,1
2014/1/30,-2.6,8,0.1,4.9
2014/1/31,2.2,4.2,2.2,1.3
2014/2/1,-0.4,5,0.8,1.2
2014/2/2,2.7,8.3,16,6.1
2014/2/3,4.6,6.6,0,3.8
2014/2/4,7.3,10.3,9.2,5.6
2014/2/5,0.6,2.6,0,2
2014/2/6,-1.8,10.6,2.6,1.4
2014/2/7,1.3,6.8,1.9,1.4
2014/2/8,0.3,6.6,0,6.5
2014/2/9,5.4,7.4,0,5.7
2014/2/10,-1.6,3,0,6.4
2014/2/11,4.2,7.6,0.2,5.5
2014/2/12,1,6.6,1.3,3.5
2014/2/13,7,9.3,0,8.6
2014/2/14,1.8,6.8,1.7,7.1
2014/2/15,-1.2,7.8,0,6.4
2014/2/16,-0.7,3.3,0,7.1
2014/2/17,-2.6,9.5,3.2,2.6
2014/2/18,9.4,11.1,4.2,8.3
2014/2/19,2.1,4.6,6.7,1.5
2014/2/20,-0.3,2.3,0,2.8
2014/2/21,2.6,9.3,1.2,10.5
2014/2/22,3.3,6.9,0,7.4
2014/2/23,-1.7,0.3,0,2.9
2014/2/24,2,11.1,0,8.7
2014/2/25,2.7,4.7,8.2,3
2014/2/26,3.4,10.1,0.1,1.7
2014/2/27,7,7.1,0,6.7
2014/2/28,3.6,7.5,0,9.5
2014/3/1,4.3,8.1,0.6,2.5
2014/3/2,6.4,8.4,11.4,9.4
2014/3/3,0.8,7.6,0.9,2.1
2014/3/4,9.2,15.1,0.8,9
2014/3/5,4.3,7.1,0.3,4.2
2014/3/6,2.4,4.4,0,6.6
2014/3/7,9.4,12.4,9.1,6.8
2014/3/8,-0.3,4.1,10.5,11.1
2014/3/9,5.4,11.5,1.4,2
2014/3/10,8.5,14,0,2.1
2014/3/11,2.5,12.3,0,13.7
2014/3/12,1.2,9.1,0,6.1
2014/3/13,3.4,7.7,0,5.4
2014/3/14,1.3,7.6,0,14.9
2014/3/15,-1,19.2,0,14.7
2014/3/16,-0.4,11.7,0,9
2014/3/17,1.4,6.6,0,5.7
2014/3/18,6.8,8.8,0,14.9
2014/3/19,6,15.9,0,15.4
2014/3/20,-1.6,12.8,0,4
2014/3/21,0,10.7,0,14.7
2014/3/22,1,11.7,0.1,6.6
2014/3/23,7.1,13.9,1.4,16.6
2014/3/24,3,11.7,2.3,10
2014/3/25,7.8,12,0.1,2.6
2014/3/26,1.2,18.8,0,7.3
2014/3/27,2,14.7,0,6.6
2014/3/28,5.1,11.4,0.3,2.7
2014/3/29,-1.1,14.3,1.4,8.9
2014/3/30,-0.1,10.8,0.1,12.8
2014/3/31,1,12.3,2.2,14.6
2014/4/1,4.3,9.1,0,19
2014/4/2,-1.1,11.3,2.3,8.4
2014/4/3,0.2,12,4.5,14
2014/4/4,1.8,7.6,1.1,8.2
2014/4/5,5.5,12.3,0,13.8
2014/4/6,0.9,15.9,0,14.7
2014/4/7,5.8,14.2,0,19.8
2014/4/8,2.2,14.3,9.2,18.4
2014/4/9,4.3,16.9,16,16.6
2014/4/10,10.4,19.7,25,10.6
2014/4/11,8.4,10.4,0.4,9.2
2014/4/12,8.1,10.7,0,8.5
2014/4/13,8.5,8.5,0,10.2
2014/4/14,2.4,9.8,0,20.4
2014/4/15,9.6,12.6,0.3,3.3
2014/4/16,9.5,10.9,1.3,22.1
2014/4/17,0.3,17.1,0,18.5
2014/4/18,3.6,22.3,3.7,3.4
2014/4/19,6.1,13.3,2,10.8
2014/4/20,3.5,12.8,2.4,13.6
2014/4/21,4.2,13.2,2.1,17.8
2014/4/22,3.1,13.6,4.6,14.1
2014/4/23,8.1,13.7,8.4,7.7
2014/4/24,6.2,19.3,2.5,16.1
2014/4/25,4.2,14,4.3,17.4
2014/4/26,2.8,8.6,4,12.9
2014/4/27,4,15,0.2,12.5
2014/4/28,4,10.5,4.1,7.9
2014/4/29,8.2,18.9,0,14.9
2014/4/30,5.9,12.8,0,7.4
2014/5/1,8.4,19.6,0,20.9
2014/5/2,6.8,16.2,0,25.6
2014/5/3,2.5,16.4,0,9.7
2014/5/4,11.6,14,0,25.9
2014/5/5,7.9,16.7,0,25.8
2014/5/6,2.6,14.9,0,25.6
2014/5/7,6.8,20.6,0,25.8
2014/5/8,7.8,19.2,0,22.6
2014/5/9,8.6,18.1,0,4.2
2014/5/10,10.5,12.5,0,15
2014/5/11,5.8,15.9,0,22.2
2014/5/12,9.8,14.4,0,27.3
2014/5/13,6.9,11.7,3.5,8.7
2014/5/14,9.1,16.9,1.4,9
2014/5/15,9.6,19.7,0.8,12.3
2014/5/16,8.2,25.3,0,17
2014/5/17,6.7,15.8,3.8,13.1
2014/5/18,5,16.6,17.7,7
2014/5/19,4.5,17.4,1.3,15.3
2014/5/20,3.2,12,0.8,9.6
2014/5/21,9.6,11.5,0,14
2014/5/22,9.9,18.7,0,15.9
2014/5/23,9.7,17.9,0,23.8
2014/5/24,8.7,17.2,0,25.9
2014/5/25,8.4,20.7,0,5.4
2014/5/26,10.9,17.5,0.5,11.5
2014/5/27,8.8,14.2,3.3,15.2
2014/5/28,9.4,14.3,0,21.8
2014/5/29,7.3,13.4,8.8,12
2014/5/30,8.6,14.4,0.8,24.6
2014/5/31,12.5,14.2,20.1,20.4
2014/6/1,10.2,23.8,2.6,10.8
2014/6/2,6.9,17.1,7.3,4.4
2014/6/3,3.8,16.7,0,17.6
2014/6/4,8.6,17.4,0,13.2
2014/6/5,13.8,18.8,0,21.4
2014/6/6,11.4,21.2,0,25
2014/6/7,6.8,21,0,28.8
2014/6/8,6,22.1,0,13.7
2014/6/9,3.1,15.1,3.3,14.2
2014/6/10,10.1,17.3,0.3,9.1
2014/6/11,7.5,15,0.5,13.2
2014/6/12,13.3,15.6,0,19.4
2014/6/13,8.8,21.9,0,19.6
2014/6/14,11.5,18.8,0,28.7
2014/6/15,10,14.1,3.7,20.4
2014/6/16,12.7,17.5,3,18.8
2014/6/17,6,22.8,0,27.2
2014/6/18,13.8,15.8,0,26.2
2014/6/19,16.1,22.1,0,26.3
2014/6/20,7.7,22.5,0,24.4
2014/6/21,16.3,18.3,0,13.4
2014/6/22,11.9,22.7,0,12.9
2014/6/23,7.5,14.9,0,12.7
2014/6/24,10,16.6,0,28.2
2014/6/25,11,29.5,0,15.5
2014/6/26,12.3,27.9,0,10.1
2014/6/27,13.6,26.8,0,26.3
2014/6/28,7.3,23.1,0,29.8
2014/6/29,10,23.7,0,19.8
2014/6/30,15,18.3,0,26.2
2014/7/1,13.7,22.1,16,11.8
2014/7/2,13.9,17.8,0,27
2014/7/3,12.3,19.8,0,19.8
2014/7/4,10.9,31,0,22.2
2014/7/5,10.9,17.8,4.6,14.5
2014/7/6,12.9,17.7,0.4,18.1
2014/7/7,13.5,18.8,0,27.6
2014/7/8,11.3,20.2,0,26
2014/7/9,10.8,25.8,0,14.8
2014/7/10,8.5,22.9,0,16
2014/7/11,13.2,22.7,0,21
2014/7/12,7.8,30.1,1.1,8.5
2014/7/13,11.4,22.1,0.3,24.4
2014/7/14,9.3,22.5,7.2,12.4
2014/7/15,10.5,23,0,21.8
2014/7/16,10.7,23.2,0,28.5
2014/7/17,10,18.4,0,24
2014/7/18,11.6,21.4,0,15.6
2014/7/19,13.4,24.7,0,19.6
2014/7/20,13.1,28.4,0,5.7
2014/7/21,10.9,20.5,0.1,7.4
2014/7/22,11.3,21.6,0,25.4
2014/7/23,15.1,27.5,0,27.3
